Date,Revenue,MA_7,MA_30,Month_Name,Month_Number,Weekday,Weekend,Year,Month,Quarter,Week,Day,DayOfWeek,Lag_1,Lag_2,Lag_3,Lag_7,Lag_14,Lag_30,RollingMean7,RollingMean14,RollingMean30,RollingStd7,RollingStd30
2017-07-09,11539.75,20914.78428571429,19326.587,July,7,Sunday,1,2017,7,3,27,9,6,12966.1,20279.88,30575.63,16042.46,23464.14,21766.57,20914.78428571429,19762.04785714286,19326.587,7181.90639981905,6105.563644748697
2017-07-10,26938.84,21472.38,19863.980999999996,July,7,Monday,0,2017,7,3,28,10,0,11539.75,12966.1,20279.88,23035.67,18673.8,10817.02,21472.38,20352.407857142858,19863.980999999996,7517.68334646385,6039.893841992624
2017-07-11,30001.68,22976.868571428575,20210.191,July,7,Tuesday,0,2017,7,3,28,11,1,26938.84,11539.75,12966.1,19470.26,22780.75,19615.38,22976.868571428575,20868.18857142857,20210.191,8082.795002873748,6316.49321273167
2017-07-12,26087.65,22627.075714285715,20118.882999999998,July,7,Wednesday,0,2017,7,3,28,12,2,30001.68,26938.84,11539.75,28536.2,22127.44,28826.89,22627.075714285715,21151.06071428571,20118.882999999998,7851.7913053240145,6206.479975222315
2017-07-13,23192.39,21572.327142857142,20263.387000000002,July,7,Thursday,0,2017,7,3,28,13,3,26087.65,30001.68,26938.84,30575.63,16427.88,18857.27,21572.327142857142,21634.239999999998,20263.387000000002,7062.298532587701,6226.527655064015
2017-07-14,25719.85,22349.465714285714,20166.767,July,7,Friday,0,2017,7,3,28,14,4,23192.39,26087.65,30001.68,20279.88,15850.65,28618.45,22349.465714285714,22339.18285714286,20166.767,7194.445532253462,6113.8779401469
2017-07-15,16145.24,22803.62857142857,20111.91533333333,July,7,Saturday,1,2017,7,3,28,15,5,25719.85,23192.39,26087.65,12966.1,18362.2,17790.79,22803.62857142857,22180.828571428574,20111.91533333333,6577.249886027404,6143.2406142443815
2017-07-16,23846.19,24561.691428571427,20372.674666666666,July,7,Sunday,1,2017,7,3,28,16,6,16145.24,25719.85,23192.39,11539.75,16042.46,16023.41,24561.691428571427,22738.23785714286,20372.674666666666,4323.150378529618,6129.7235709128945
2017-07-17,33559.81,25507.544285714284,20998.057333333334,July,7,Monday,0,2017,7,3,29,17,0,23846.19,16145.24,25719.85,26938.84,23035.67,14798.33,25507.544285714284,23489.962142857144,20998.057333333334,5495.310338151526,6487.988732669616
2017-07-18,41506.59,27151.102857142858,21659.88133333333,July,7,Tuesday,0,2017,7,3,29,18,1,33559.81,23846.19,16145.24,30001.68,19470.26,21651.87,27151.102857142858,25063.985714285714,21659.88133333333,8145.078562962026,7491.968221183658
2017-07-19,29295.95,27609.431428571428,21605.80633333333,July,7,Wednesday,0,2017,7,3,29,19,2,41506.59,33559.81,23846.19,26087.65,28536.2,30918.2,27609.431428571428,25118.25357142857,21605.80633333333,8165.504786519978,7428.424913034829
2017-07-20,30100.94,28596.36714285714,21842.034666666666,July,7,Thursday,0,2017,7,3,29,20,3,29295.95,41506.59,33559.81,23192.39,30575.63,23014.09,28596.36714285714,25084.347142857143,21842.034666666666,7957.510872994363,7585.770077367748
2017-07-21,25832.48,28612.45714285714,22441.958,July,7,Friday,0,2017,7,3,29,21,4,30100.94,29295.95,41506.59,25719.85,20279.88,7834.78,28612.45714285714,25480.961428571427,22441.958,7950.836274794631,7138.280853642954
2017-07-22,17717.670000000002,28837.09,22633.570333333333,July,7,Saturday,1,2017,7,3,29,22,5,25832.48,30100.94,29295.95,16145.24,12966.1,11969.3,28837.09,25820.359285714287,22633.570333333333,7552.112827646292,6921.324932341471
2017-07-23,14607.33,27517.252857142856,22548.653333333332,July,7,Sunday,1,2017,7,3,29,23,6,17717.670000000002,25832.48,30100.94,23846.19,11539.75,17154.84,27517.252857142856,26039.472142857143,22548.653333333332,9197.732014206375,7005.9707212635685
2017-07-24,28457.34,26788.32857142857,23104.758666666665,July,7,Monday,0,2017,7,3,30,24,0,14607.33,17717.670000000002,25832.48,33559.81,26938.84,11774.18,26788.32857142857,26147.93642857143,23104.758666666665,8834.040203876933,6779.713285897174
2017-07-25,26576.32,24655.432857142856,23208.498000000003,July,7,Tuesday,0,2017,7,3,30,25,1,28457.34,14607.33,17717.670000000002,41506.59,30001.68,23464.14,24655.432857142856,25903.26785714286,23208.498000000003,6052.748923708708,6809.14846719314
2017-07-26,19006.03,23185.44428571429,23219.572333333334,July,7,Wednesday,0,2017,7,3,30,26,2,26576.32,28457.34,14607.33,29295.95,26087.65,18673.8,23185.44428571429,25397.437857142857,23219.572333333334,5987.068087260664,6801.785147815187
2017-07-27,23440.4,22233.93857142857,23241.560666666664,July,7,Thursday,0,2017,7,3,30,27,3,19006.03,26576.32,28457.34,30100.94,23192.39,22780.75,22233.93857142857,25415.152857142857,23241.560666666664,5179.660305153301,6801.383860018257
2017-07-28,32020.53,23117.945714285714,23571.330333333335,July,7,Friday,0,2017,7,3,30,28,4,23440.4,19006.03,26576.32,25832.48,25719.85,22127.44,23117.945714285714,25865.20142857143,23571.330333333335,6302.524312222979,6982.916213831411
2017-07-29,22804.21,23844.594285714287,23783.874666666667,July,7,Saturday,1,2017,7,3,30,29,5,32020.53,23440.4,19006.03,17717.670000000002,16145.24,16427.88,23844.594285714287,26340.842142857142,23783.874666666667,5853.349490114902,6853.83553520204
2017-07-30,19010.13,24473.565714285713,23889.190666666665,July,7,Sunday,1,2017,7,3,30,30,6,22804.21,32020.53,23440.4,14607.33,23846.19,15850.65,24473.565714285713,25995.409285714286,23889.190666666665,4845.031124092844,6751.23647806367
2017-07-31,24407.27,23894.984285714287,24090.692999999996,July,7,Monday,0,2017,7,3,31,31,0,19010.13,22804.21,32020.53,28457.34,33559.81,18362.2,23894.984285714287,25341.656428571423,24090.692999999996,4520.999185953814,6670.313310522388
2017-08-01,34556.03,25034.942857142854,24707.811999999998,August,8,Tuesday,0,2017,8,3,31,1,1,24407.27,19010.13,22804.21,26576.32,41506.59,16042.46,25034.942857142854,24845.187857142857,24707.811999999998,6055.41627434676,6755.900252555442
2017-08-02,26581.37,26117.134285714284,24826.001999999997,August,8,Wednesday,0,2017,8,3,31,2,2,34556.03,24407.27,19010.13,19006.03,29295.95,23035.67,26117.134285714284,24651.289285714283,24826.001999999997,5444.478490274497,6756.65330562525
2017-08-03,25898.66,26468.31428571429,25040.282000000003,August,8,Thursday,0,2017,8,3,31,3,3,26581.37,34556.03,24407.27,23440.4,30100.94,19470.26,26468.31428571429,24351.12642857143,25040.282000000003,5320.927378705865,6682.472436679565
2017-08-04,26364.66,25660.332857142854,24967.89733333333,August,8,Friday,0,2017,8,3,31,4,4,25898.66,26581.37,34556.03,32020.53,25832.48,28536.2,25660.332857142854,24389.139285714286,24967.89733333333,4734.4027424681835,6655.003423319901
2017-08-05,16276.12,24727.748571428576,24491.247,August,8,Saturday,1,2017,8,3,31,5,5,26364.66,25898.66,26581.37,22804.21,17717.670000000002,30575.63,24727.748571428576,24286.17142857143,24491.247,5892.161954533109,6750.906727633555
2017-08-06,20859.36,24991.924285714285,24510.563000000002,August,8,Sunday,1,2017,8,3,31,6,6,16276.12,26364.66,25898.66,19010.13,14607.33,20279.88,24991.924285714285,24732.745,24510.563000000002,5628.649650756538,6739.2604363699875
2017-08-07,33051.16,26226.765714285717,25180.065,August,8,Monday,0,2017,8,3,32,7,0,20859.36,16276.12,26364.66,24407.27,28457.34,12966.1,26226.765714285717,25060.875,25180.065,6377.379393010503,6547.785856264306
2017-08-08,25051.65,24868.997142857144,25630.461666666666,August,8,Tuesday,0,2017,8,3,32,8,1,33051.16,20859.36,16276.12,34556.03,26576.32,11539.75,24868.997142857144,24951.969999999998,25630.461666666666,5214.168397743174,6020.665764990178
2017-08-09,33328.56,25832.881428571425,25843.452333333335,August,8,Wednesday,0,2017,8,3,32,9,2,25051.65,33051.16,20859.36,26581.37,19006.03,26938.84,25832.881428571425,25975.007857142857,25843.452333333335,6127.176960048355,6179.4765561213235
2017-08-10,28982.43,26273.420000000002,25809.477333333332,August,8,Thursday,0,2017,8,3,32,10,3,33328.56,25051.65,33051.16,25898.66,23440.4,30001.68,26273.420000000002,26370.867142857143,25809.477333333332,6242.470060686431,6158.592761245751
2017-08-11,29329.69,26696.995714285713,25917.54533333333,August,8,Friday,0,2017,8,3,32,11,4,28982.43,33328.56,25051.65,26364.66,32020.53,26087.65,26696.995714285713,26178.664285714283,25917.54533333333,6349.371906293436,6191.996601772625
2017-08-12,21110.8,27387.664285714283,25848.158999999996,August,8,Saturday,1,2017,8,3,32,12,5,29329.69,28982.43,33328.56,16276.12,22804.21,23192.39,27387.664285714283,26057.70642857143,25848.158999999996,5182.645913742162,6235.10011750958
2017-08-13,19694.46,27221.25,25647.31266666667,August,8,Sunday,1,2017,8,3,32,13,6,21110.8,29329.69,28982.43,20859.36,19010.13,25719.85,27221.25,26106.58714285714,25647.31266666667,5439.541821036012,6335.611179402118
2017-08-14,25882.96,26197.221428571425,25971.903333333332,August,8,Monday,0,2017,8,3,33,14,0,19694.46,21110.8,29329.69,33051.16,24407.27,16145.24,26197.221428571425,26211.99357142857,25971.903333333332,4795.734550046956,6076.138954271548
2017-08-15,33452.75,27397.37857142857,26292.122,August,8,Tuesday,0,2017,8,3,33,15,1,25882.96,19694.46,21110.8,25051.65,34556.03,23846.19,27397.37857142857,26133.187857142857,26292.122,5465.682940357413,6211.870402419153
2017-08-16,38644.909999999996,28156.85714285714,26461.625333333333,August,8,Wednesday,0,2017,8,3,33,16,2,33452.75,25882.96,19694.46,33328.56,26581.37,33559.81,28156.85714285714,26994.869285714285,26461.625333333333,6664.989825222809,6480.58858572208
2017-08-17,25570.08,27669.378571428573,25930.408333333333,August,8,Thursday,0,2017,8,3,33,17,3,38644.909999999996,33452.75,25882.96,28982.43,25898.66,41506.59,27669.378571428573,26971.399285714288,25930.408333333333,6719.113708457441,5824.801225946413
2017-08-18,23528.46,26840.63142857143,25738.158666666666,August,8,Friday,0,2017,8,3,33,18,4,25570.08,38644.909999999996,33452.75,29329.69,26364.66,29295.95,26840.63142857143,26768.81357142857,25738.158666666666,6836.931011680659,5805.035440171446
2017-08-19,19646.26,26631.411428571424,25389.66933333333,August,8,Saturday,1,2017,8,3,33,19,5,23528.46,25570.08,38644.909999999996,21110.8,16276.12,30100.94,26631.411428571424,27009.537857142856,25389.66933333333,7060.256781738235,5847.748406443428
2017-08-20,17491.91,26316.761428571426,25111.650333333335,August,8,Sunday,1,2017,8,3,33,20,6,19646.26,23528.46,25570.08,19694.46,20859.36,25832.48,26316.761428571426,26769.005714285715,25111.650333333335,7458.770160326751,6021.651639612811
2017-08-21,35502.32,27690.955714285716,25704.471999999998,August,8,Monday,0,2017,8,3,34,21,0,17491.91,19646.26,23528.46,25882.96,33051.16,17717.670000000002,27690.955714285716,26944.088571428572,25704.471999999998,8213.474162141236,6142.840830774503
2017-08-22,24101.97,26355.13,26020.960000000003,August,8,Tuesday,0,2017,8,3,34,22,1,35502.32,17491.91,19646.26,33452.75,25051.65,14607.33,26355.13,26876.254285714287,26020.960000000003,7873.568436725484,5785.585009499461
2017-08-23,74614.45,31493.635714285716,27559.530333333336,August,8,Wednesday,0,2017,8,3,34,23,2,24101.97,35502.32,17491.91,38644.909999999996,33328.56,28457.34,31493.635714285716,29825.24642857143,27559.530333333336,19853.84961474965,10594.553229615447
2017-08-24,18847.97,30533.33428571428,27301.918666666665,August,8,Thursday,0,2017,8,3,34,24,3,74614.45,24101.97,35502.32,25570.08,28982.43,26576.32,30533.33428571428,29101.356428571427,27301.918666666665,20344.619126326623,10712.586624889609
2017-08-25,20201.6,30058.06857142857,27341.770999999997,August,8,Friday,0,2017,8,3,34,25,4,18847.97,74614.45,24101.97,23528.46,29329.69,19006.03,30058.06857142857,28449.350000000002,27341.770999999997,20573.10741181913,10682.843099264306
2017-08-26,13289.59,29149.972857142857,27003.41066666667,August,8,Saturday,1,2017,8,3,34,26,5,20201.6,18847.97,74614.45,19646.26,21110.8,23440.4,29149.972857142857,27890.69214285714,27003.41066666667,21238.801529895474,10967.631730567826
2017-08-27,21327.56,29697.92285714286,26646.978333333333,August,8,Sunday,1,2017,8,3,34,27,6,13289.59,20201.6,18847.97,17491.91,19694.46,32020.53,29697.92285714286,28007.342142857146,26646.978333333333,20935.2100199112,10972.712080557272
2017-08-28,30069.39,28921.79,26889.151,August,8,Monday,0,2017,8,3,35,28,0,21327.56,13289.59,20201.6,35502.32,25882.96,22804.21,28921.79,28306.372857142855,26889.151,20784.32260795541,10965.14620375109
2017-08-29,41954.18,31472.105714285713,27653.952666666668,August,8,Tuesday,0,2017,8,3,35,29,1,30069.39,21327.56,13289.59,24101.97,33452.75,19010.13,31472.105714285713,28913.617857142854,27653.952666666668,21185.734784721575,11194.40590897477
2017-08-30,39286.61,26425.27142857143,28149.930666666667,August,8,Wednesday,0,2017,8,3,35,30,2,41954.18,30069.39,21327.56,74614.45,38644.909999999996,24407.27,26425.27142857143,28959.453571428574,28149.930666666667,10912.706682452686,11373.78251005353
2017-08-31,30855.489999999998,28140.631428571425,28026.579333333335,August,8,Thursday,0,2017,8,3,35,31,3,39286.61,41954.18,30069.39,18847.97,25570.08,34556.03,28140.631428571425,29336.98285714286,28026.579333333335,10457.350867272624,11321.859243392522
2017-09-01,38766.03,30792.692857142858,28432.734666666667,September,9,Friday,0,2017,9,3,35,1,4,30855.489999999998,39286.61,41954.18,20201.6,23528.46,26581.37,30792.692857142858,30425.38071428571,28432.734666666667,10462.424742851132,11485.59624358558
2017-09-02,24897.9,32451.022857142856,28399.375999999997,September,9,Saturday,1,2017,9,3,35,2,5,38766.03,30855.489999999998,39286.61,13289.59,19646.26,25898.66,32451.022857142856,30800.49785714286,28399.375999999997,7809.327259518382,11494.65970268371
2017-09-03,43985.95,35687.93571428571,28986.752333333334,September,9,Sunday,1,2017,9,3,35,3,6,24897.9,38766.03,30855.489999999998,21327.56,17491.91,26364.66,35687.93571428571,32692.929285714286,28986.752333333334,7093.347092183979,11832.363188164876
2017-09-04,31781.23,35932.48428571429,29503.58933333333,September,9,Monday,0,2017,9,3,36,4,0,43985.95,24897.9,38766.03,30069.39,35502.32,16276.12,35932.48428571429,32427.13714285714,29503.58933333333,6894.068747713131,11594.254011573546
2017-09-05,32031.04,34514.892857142855,29875.978666666666,September,9,Tuesday,0,2017,9,3,36,5,1,31781.23,43985.95,24897.9,41954.18,24101.97,20859.36,34514.892857142855,32993.499285714286,29875.978666666666,6455.780270679151,11485.943655555913
2017-09-06,34408.37,33818.00142857143,29921.219,September,9,Wednesday,0,2017,9,3,36,6,2,32031.04,31781.23,43985.95,39286.61,74614.45,33051.16,33818.00142857143,30121.63642857143,29921.219,6108.8058353615515,11501.543437903832
2017-09-07,22057.34,32561.12285714286,29821.408666666666,September,9,Thursday,0,2017,9,3,36,7,3,34408.37,32031.04,31781.23,30855.489999999998,18847.97,25051.65,32561.12285714286,30350.877142857145,29821.408666666666,7554.066559087467,11558.111899511647
2017-09-08,20647.87,29972.81428571429,29398.718999999997,September,9,Friday,0,2017,9,3,36,8,4,22057.34,34408.37,32031.04,38766.03,20201.6,33328.56,29972.81428571429,30382.75357142857,29398.718999999997,8153.862700534129,11656.87938712302
2017-09-09,22042.44,29564.89142857143,29167.386000000002,September,9,Saturday,1,2017,9,3,36,9,5,20647.87,22057.34,34408.37,24897.9,13289.59,28982.43,29564.89142857143,31007.957142857143,29167.386000000002,8513.55914152521,11734.03298076938
2017-09-10,24492.1,26780.05571428571,29006.132999999998,September,9,Sunday,1,2017,9,3,36,10,6,22042.44,20647.87,22057.34,43985.95,21327.56,29329.69,26780.05571428571,31233.99571428571,29006.132999999998,5749.829684517779,11764.924857993594
2017-09-11,30550.89,26604.29285714286,29320.80266666667,September,9,Monday,0,2017,9,3,37,11,0,24492.1,22042.44,20647.87,31781.23,30069.39,21110.8,26604.29285714286,31268.38857142857,29320.80266666667,5587.999751049004,11672.351256129234
2017-09-12,60925.44,30732.06428571429,30695.168666666665,September,9,Tuesday,0,2017,9,3,37,12,1,30550.89,24492.1,22042.44,32031.04,41954.18,19694.46,30732.06428571429,32623.47857142857,30695.168666666665,14239.478719331515,12866.140945861109
2017-09-13,37461.93,31168.287142857145,31081.134333333335,September,9,Wednesday,0,2017,9,3,37,13,2,60925.44,30550.89,24492.1,34408.37,39286.61,25882.96,31168.287142857145,32493.144285714283,31081.134333333335,14416.543514018551,12890.456940804803
2017-09-14,34522.06,32948.96142857143,31116.778,September,9,Thursday,0,2017,9,3,37,14,3,37461.93,60925.44,30550.89,22057.34,30855.489999999998,33452.75,32948.96142857143,32755.04214285714,31116.778,13862.799077052012,12898.716614298577
2017-09-15,24649.97,33520.689999999995,30650.279999999995,September,9,Friday,0,2017,9,3,37,15,4,34522.06,37461.93,60925.44,20647.87,38766.03,38644.909999999996,33520.689999999995,31746.752142857145,30650.279999999995,13343.734378513878,12870.104414230682
2017-09-16,26118.93,34103.04571428571,30668.575,September,9,Saturday,1,2017,9,3,37,16,5,24649.97,34522.06,37461.93,22042.44,24897.9,25570.08,34103.04571428571,31833.96857142857,30668.575,12838.700244283364,12863.021982216487
2017-09-17,25044.08,34181.9,30719.095666666668,September,9,Sunday,1,2017,9,3,37,17,6,26118.93,24649.97,34522.06,24492.1,43985.95,23528.46,34181.9,30480.977857142858,30719.095666666668,12771.35075130008,12836.961495395239
2017-09-18,45569.9,36327.47285714286,31583.217,September,9,Monday,0,2017,9,3,38,18,0,25044.08,26118.93,24649.97,30550.89,31781.23,19646.26,36327.47285714286,31465.882857142857,31583.217,13309.910657470879,12938.018504522766
2017-09-19,31921.08,32183.992857142857,32064.189333333336,September,9,Tuesday,0,2017,9,3,38,19,1,45569.9,25044.08,26118.93,60925.44,32031.04,17491.91,32183.992857142857,31458.028571428575,32064.189333333336,7714.700848993239,12661.353837228315
2017-09-20,30459.09,31183.587142857144,31896.08166666667,September,9,Wednesday,0,2017,9,3,38,20,2,31921.08,45569.9,25044.08,37461.93,34408.37,35502.32,31183.587142857144,31175.937142857147,31896.08166666667,7362.208040245604,12647.603486383223
2017-09-21,27869.16,30233.17285714286,32021.654666666665,September,9,Thursday,0,2017,9,3,38,21,3,30459.09,31921.08,45569.9,34522.06,22057.34,24101.97,30233.17285714286,31591.067142857144,32021.654666666665,7288.457294850335,12586.102363734304
2017-09-22,28929.69,30844.561428571433,30498.829333333335,September,9,Friday,0,2017,9,3,38,22,4,27869.16,30459.09,31921.08,24649.97,20647.87,74614.45,30844.561428571433,32182.625714285714,30498.829333333335,6911.825614494397,9684.20920510503
2017-09-23,15362.97,29307.995714285713,30382.662666666667,September,9,Saturday,1,2017,9,3,38,23,5,28929.69,27869.16,30459.09,26118.93,22042.44,18847.97,29307.995714285713,31705.520714285718,30382.662666666667,9013.516159573643,9848.297951386092
2017-09-24,20102.35,28602.034285714286,30379.354333333333,September,9,Sunday,1,2017,9,3,38,24,6,15362.97,28929.69,27869.16,25044.08,24492.1,20201.6,28602.034285714286,31391.967142857146,30379.354333333333,9578.927448496617,9851.852034513942
2017-09-25,26100.37,25820.672857142858,30806.38033333333,September,9,Monday,0,2017,9,3,39,25,0,20102.35,15362.97,28929.69,45569.9,30550.89,13289.59,25820.672857142858,31074.07285714286,30806.38033333333,5982.379179826693,9350.43755679933
2017-09-26,28574.6,25342.604285714282,31047.948333333337,September,9,Tuesday,0,2017,9,3,39,26,1,26100.37,20102.35,15362.97,31921.08,60925.44,21327.56,25342.604285714282,28763.29857142857,31047.948333333337,5530.257142815512,9189.334049996673
2017-09-27,35526.28,26066.48857142857,31229.844666666664,September,9,Wednesday,0,2017,9,3,39,27,2,28574.6,26100.37,20102.35,30459.09,37461.93,30069.39,26066.48857142857,28625.03785714286,31229.844666666664,6549.341317637549,9223.241329442495
2017-09-28,39956.83,27793.298571428568,31163.266333333333,September,9,Thursday,0,2017,9,3,39,28,3,35526.28,28574.6,26100.37,27869.16,34522.06,41954.18,27793.298571428568,29013.235714285718,31163.266333333333,8427.950338602359,9150.07662007735
2017-09-29,139807.59,43632.99857142857,34513.96566666666,September,9,Friday,0,2017,9,3,39,29,4,39956.83,35526.28,28574.6,28929.69,24649.97,39286.61,43632.99857142857,37238.78,34513.96566666666,43235.43976029326,21836.996394472495
2017-09-30,17071.46,43877.06857142858,34054.498,September,9,Saturday,1,2017,9,3,39,30,5,139807.59,39956.83,35526.28,15362.97,26118.93,30855.489999999998,43877.06857142858,36592.53214285714,34054.498,43053.69386454834,22060.497679430566
2017-10-01,26352.18,44769.90142857143,33640.703,October,10,Sunday,1,2017,10,4,39,1,6,17071.46,139807.59,39956.83,20102.35,25044.08,38766.03,44769.90142857143,36685.96785714286,33640.703,42540.231458013724,22085.48560494912
2017-10-02,47835.24,47874.88285714285,34405.281,October,10,Monday,0,2017,10,4,40,2,0,26352.18,17071.46,139807.59,26100.37,45569.9,24897.9,47874.88285714285,36847.77785714286,34405.281,41736.04813607564,22169.256787342703
2017-10-03,34428.61,48711.17,34086.703,October,10,Tuesday,0,2017,10,4,40,3,1,47835.24,26352.18,17071.46,28574.6,31921.08,43985.95,48711.17,37026.887142857144,34086.703,41341.64967315406,22095.380244313543
2017-10-04,28315.64,47681.07857142858,33971.183333333334,October,10,Wednesday,0,2017,10,4,40,4,2,34428.61,47835.24,26352.18,35526.28,30459.09,31781.23,47681.07857142858,36873.78357142857,33971.183333333334,41812.08096431198,22116.898387867066
2017-10-05,55843.41,49950.590000000004,34764.929,October,10,Thursday,0,2017,10,4,40,5,3,28315.64,34428.61,47835.24,39956.83,27869.16,32031.04,49950.590000000004,38871.944285714286,34764.929,41754.0527990653,22469.356767170608
2017-10-06,26854.26,33814.4,34513.12533333334,October,10,Friday,0,2017,10,4,40,6,4,55843.41,28315.64,34428.61,139807.59,28929.69,34408.37,33814.4,38723.69928571429,34513.12533333334,13521.151130352537,22515.770112869588
2017-10-07,22739.18,34624.07428571429,34535.85333333333,October,10,Saturday,1,2017,10,4,40,7,5,26854.26,55843.41,28315.64,17071.46,15362.97,22057.34,34624.07428571429,39250.57142857143,34535.85333333333,12481.149909638221,22503.103933852195
2017-10-08,23045.38,34151.67428571429,34615.770333333334,October,10,Sunday,1,2017,10,4,40,8,6,22739.18,26854.26,55843.41,26352.18,20102.35,20647.87,34151.67428571429,39460.78785714286,34615.770333333334,12901.90174850962,22456.290269693578
2017-10-09,44911.6,33734.01142857143,35378.075666666664,October,10,Monday,0,2017,10,4,41,9,0,23045.38,22739.18,26854.26,47835.24,26100.37,22042.44,33734.01142857143,40804.44714285714,35378.075666666664,12423.56193725782,22402.852649208533
2017-10-10,36478.77,34026.89142857143,35777.63133333333,October,10,Tuesday,0,2017,10,4,41,10,1,44911.6,23045.38,22739.18,34428.61,28574.6,24492.1,34026.89142857143,41369.03071428571,35777.63133333333,12466.756654081337,22308.69949201011
2017-10-11,30437.76,34330.05142857142,35773.86033333334,October,10,Wednesday,0,2017,10,4,41,11,2,36478.77,44911.6,23045.38,28315.64,35526.28,30550.89,34330.05142857142,41005.565,35773.86033333334,12329.77600813364,22309.623014170134
2017-10-12,29657.95,30589.27142857143,34731.61066666667,October,10,Thursday,0,2017,10,4,41,12,3,30437.76,36478.77,44911.6,55843.41,39956.83,60925.44,30589.27142857143,40269.93071428571,34731.61066666667,7886.5935627249555,21819.06233994991
2017-10-13,32725.24,31427.98285714286,34573.721,October,10,Friday,0,2017,10,4,41,13,4,29657.95,30437.76,36478.77,26854.26,139807.59,37461.93,31427.98285714286,32621.191428571427,34573.721,7733.887998988016,21815.76143733358
2017-10-14,18681.04,30848.24857142857,34045.687,October,10,Saturday,1,2017,10,4,41,14,5,32725.24,29657.95,30437.76,22739.18,17071.46,34522.06,30848.24857142857,32736.161428571424,34045.687,8597.62327336348,22007.918644623813
2017-10-15,25186.37,31154.104285714282,34063.567,October,10,Sunday,1,2017,10,4,41,15,6,18681.04,32725.24,29657.95,23045.38,26352.18,24649.97,31154.104285714282,32652.889285714282,34063.567,8306.9452136247,22000.238570738926
2017-10-16,41087.86,30607.855714285713,34562.53133333333,October,10,Monday,0,2017,10,4,42,16,0,25186.37,18681.04,32725.24,44911.6,47835.24,26118.93,30607.855714285713,32170.933571428573,34562.53133333333,7318.402995678931,21983.582346537885
2017-10-17,60570.32,34049.50571428571,35746.73933333333,October,10,Tuesday,0,2017,10,4,42,17,1,41087.86,25186.37,18681.04,36478.77,34428.61,25044.08,34049.50571428571,34038.19857142858,35746.73933333333,13550.65240070242,22405.966407333683
2017-10-18,43583.75,35927.50428571428,35680.53433333334,October,10,Wednesday,0,2017,10,4,42,18,2,60570.32,41087.86,25186.37,30437.76,28315.64,45569.9,35927.50428571428,35128.77785714286,35680.53433333334,13873.77645934332,22378.85805412682
2017-10-19,32091.57,36275.16428571429,35686.217333333334,October,10,Thursday,0,2017,10,4,42,19,3,43583.75,60570.32,41087.86,29657.95,55843.41,31921.08,36275.16428571429,33432.21785714286,35686.217333333334,13720.125412671303,22377.892065533073
2017-10-20,23900.97,35014.55428571429,35467.61333333333,October,10,Friday,0,2017,10,4,42,20,4,32091.57,43583.75,60570.32,32725.24,26854.26,30459.09,35014.55428571429,33221.26857142857,35467.61333333333,14484.73798415752,22462.58736968964
2017-10-21,22051.79,35496.090000000004,35273.701,October,10,Saturday,1,2017,10,4,42,21,5,23900.97,32091.57,43583.75,18681.04,22739.18,27869.16,35496.090000000004,33172.169285714284,35273.701,13895.276411516028,22555.36244195378
2017-10-22,28290.65,35939.55857142857,35252.399666666664,October,10,Sunday,1,2017,10,4,42,22,6,22051.79,23900.97,32091.57,25186.37,23045.38,28929.69,35939.55857142857,33546.83142857143,35252.399666666664,13556.816414709907,22561.86115538061
2017-10-23,35550.77,35148.54571428571,35925.32633333334,October,10,Monday,0,2017,10,4,43,23,0,28290.65,22051.79,23900.97,41087.86,44911.6,15362.97,35148.54571428571,32878.20071428571,35925.32633333334,13366.561932583696,22247.04900110908
2017-10-24,35287.73,31536.747142857144,36431.505666666664,October,10,Tuesday,0,2017,10,4,43,24,1,35550.77,28290.65,22051.79,60570.32,36478.77,20102.35,31536.747142857144,32793.12642857143,36431.505666666664,7465.777581439479,22046.469661860672
2017-10-25,27506.99,29240.067142857144,36478.393000000004,October,10,Wednesday,0,2017,10,4,43,25,2,35287.73,35550.77,28290.65,43583.75,30437.76,26100.37,29240.067142857144,32583.785714285714,36478.393000000004,5301.139830368973,22025.225800282635
2017-10-26,37252.840000000004,29977.391428571427,36767.66766666667,October,10,Thursday,0,2017,10,4,43,26,3,27506.99,35287.73,35550.77,32091.57,29657.95,28574.6,29977.391428571427,33126.27785714286,36767.66766666667,6067.405151112639,21974.770803744024
2017-10-27,33447.15,31341.13142857143,36698.36333333333,October,10,Friday,0,2017,10,4,43,27,4,37252.840000000004,27506.99,35287.73,23900.97,32725.24,35526.28,31341.13142857143,33177.84285714286,36698.36333333333,5522.352325770979,21982.098285487762
2017-10-28,21876.48,31316.08714285714,36095.685000000005,October,10,Saturday,1,2017,10,4,43,28,5,33447.15,37252.840000000004,27506.99,22051.79,18681.04,39956.83,31316.08714285714,33406.088571428576,36095.685000000005,5571.678730175584,22136.987842380655
2017-10-29,27994.010000000002,31273.71,32368.565666666665,October,10,Sunday,1,2017,10,4,43,29,6,21876.48,33447.15,37252.840000000004,28290.65,25186.37,139807.59,31273.71,33606.63428571429,32368.565666666665,5599.583007031315,10345.873797877995
2017-10-30,31949.06,30759.18,32864.48566666667,October,10,Monday,0,2017,10,4,44,30,0,27994.010000000002,21876.48,33447.15,35550.77,41087.86,17071.46,30759.18,32953.862857142856,32864.48566666667,5298.453337978348,9935.78082668573
